,Parametros CH1,Valores CH1,Tiempo CH1,Voltaje CH1,Parametros CH4,Valores CH4,Tiempo CH4,Voltaje CH4
189,,,1.669e-05,12600.0,,,1.669e-05,0.08
190,,,1.67e-05,12600.0,,,1.67e-05,0.1
191,,,1.671e-05,12600.0,,,1.671e-05,0.1
192,,,1.6720000000000003e-05,12600.0,,,1.6720000000000003e-05,0.1
193,,,1.673e-05,12600.0,,,1.673e-05,0.06
194,,,1.674e-05,12400.0,,,1.674e-05,0.1
195,,,1.675e-05,12600.0,,,1.675e-05,0.08
196,,,1.6760000000000002e-05,12600.0,,,1.6760000000000002e-05,0.06
197,,,1.677e-05,12600.0,,,1.677e-05,0.08
198,,,1.6780000000000002e-05,12600.0,,,1.6780000000000002e-05,0.08
199,,,1.679e-05,12800.0,,,1.679e-05,0.06
200,,,1.6800000000000002e-05,12400.0,,,1.6800000000000002e-05,0.08
201,,,1.681e-05,12600.0,,,1.681e-05,0.08
202,,,1.682e-05,12800.0,,,1.682e-05,0.08
203,,,1.683e-05,12600.0,,,1.683e-05,0.08
204,,,1.684e-05,12600.0,,,1.684e-05,0.08
205,,,1.685e-05,12400.0,,,1.685e-05,0.04
206,,,1.686e-05,12600.0,,,1.686e-05,0.1
207,,,1.687e-05,12600.0,,,1.687e-05,0.1
208,,,1.688e-05,12600.0,,,1.688e-05,0.06
209,,,1.689e-05,12600.0,,,1.689e-05,0.08
210,,,1.69e-05,12600.0,,,1.69e-05,0.1
211,,,1.691e-05,12800.0,,,1.691e-05,0.06
212,,,1.692e-05,12800.0,,,1.692e-05,0.08
213,,,1.6930000000000002e-05,12600.0,,,1.6930000000000002e-05,0.08
214,,,1.694e-05,12600.0,,,1.694e-05,0.06
215,,,1.6950000000000002e-05,12600.0,,,1.6950000000000002e-05,0.1
216,,,1.696e-05,12600.0,,,1.696e-05,0.1
217,,,1.6970000000000002e-05,12800.0,,,1.6970000000000002e-05,0.08
218,,,1.698e-05,12600.0,,,1.698e-05,0.08
219,,,1.699e-05,12600.0,,,1.699e-05,0.06
220,,,1.7e-05,12600.0,,,1.7e-05,0.08
221,,,1.701e-05,12800.0,,,1.701e-05,0.06
222,,,1.702e-05,12600.0,,,1.702e-05,0.12
223,,,1.703e-05,12800.0,,,1.703e-05,0.08
224,,,1.704e-05,12600.0,,,1.704e-05,0.08
225,,,1.705e-05,12600.0,,,1.705e-05,0.08
226,,,1.706e-05,12800.0,,,1.706e-05,0.04
227,,,1.707e-05,12800.0,,,1.707e-05,0.06
228,,,1.708e-05,12600.0,,,1.708e-05,0.12
229,,,1.709e-05,12600.0,,,1.709e-05,0.1
230,,,1.7100000000000002e-05,12800.0,,,1.7100000000000002e-05,0.08
231,,,1.711e-05,12800.0,,,1.711e-05,0.06
232,,,1.7120000000000002e-05,12600.0,,,1.7120000000000002e-05,0.08
233,,,1.713e-05,12400.0,,,1.713e-05,0.08
234,,,1.7140000000000002e-05,12800.0,,,1.7140000000000002e-05,0.1
235,,,1.715e-05,12800.0,,,1.715e-05,0.1
236,,,1.7160000000000002e-05,12800.0,,,1.7160000000000002e-05,0.08
237,,,1.717e-05,12800.0,,,1.717e-05,0.06
238,,,1.718e-05,13000.0,,,1.718e-05,0.1
239,,,1.719e-05,12800.0,,,1.719e-05,0.06
240,,,1.72e-05,12600.0,,,1.72e-05,0.1
241,,,1.721e-05,12800.0,,,1.721e-05,0.1
242,,,1.722e-05,13000.0,,,1.722e-05,0.1
243,,,1.723e-05,12600.0,,,1.723e-05,0.08
244,,,1.724e-05,12800.0,,,1.724e-05,0.06
245,,,1.725e-05,12800.0,,,1.725e-05,0.08
246,,,1.726e-05,12800.0,,,1.726e-05,0.08
247,,,1.7270000000000002e-05,12800.0,,,1.7270000000000002e-05,0.1
248,,,1.728e-05,13000.0,,,1.728e-05,0.08
249,,,1.729e-05,12800.0,,,1.729e-05,0.06
250,,,1.73e-05,13000.0,,,1.73e-05,0.08
